,Code,Neighborhood,Price,m²,Street,Price/m²
2641,194294, Santa Tereza,450000.0,106.0,Rua Júlio Lopes dos Santos Sobrinho,4245.2830188679245
2642,198070, Jardim Lindóia,420000.0,120.19,Avenida Panamericana,3494.4670937682004
2643,216936, Passo da Areia,1158483.0,111.26,Avenida João Wallig,10412.394391515369
2644,242692, Jardim Itu,240000.0,167.98,Rua Heitor Manganelli,1428.7415168472437
2645,305091, Praia de Belas,192000.0,38.43,Avenida Aureliano de Figueiredo Pinto,4996.0967993754875
2646,188822, Tristeza,748000.0,101.38,Rua Doutor Dias de Carvalho,7378.181100808838
2647,147141, Cristal,850000.0,307.93,Avenida Taquary,2760.367616016627
2648,189645, Auxiliadora,290000.0,38.17,Rua Vinte e Quatro de Outubro,7597.589730154571
2649,196740, Rio Branco,265000.0,29.49,Rua Dona Laura,8986.096982027806
2650,204288, Auxiliadora,250000.0,34.18,Rua Felicíssimo de Azevedo,7314.218841427735
2651,205864, São João,799000.0,171.38,Rua Portugal,4662.154277045163
2652,207018, Jardim Lindóia,260000.0,59.0,Rua Guatemala,4406.779661016949
2653,207909, Auxiliadora,342000.0,72.93,Rua Felicíssimo de Azevedo,4689.428218839983
2654,208545, Jardim do Salso,995000.0,190.42,Rua Aneron Corrêa de Oliveira,5225.2914609809895
2655,215827, Partenon,499000.0,37.55,Avenida Ipiranga,13288.948069241012
2656,218202, Hípica,400000.0,141.78,Avenida Edgar Pires de Castro,2821.272393849626
2657,220028, Centro Histórico,150000.0,26.8,Rua Marechal Floriano Peixoto,5597.014925373134
2658,222739, Petrópolis,699000.0,45.14,Rua Curvelo,15485.157288435978
2659,224934, Vila Assunção,2750000.0,367.15,Praça José Assunção,7490.126651232466
2660,228493, Centro Histórico,215000.0,42.62,Avenida Senador Salgado Filho,5044.580009385266
2661,244012, Jardim do Salso,260000.0,76.59,Rua Ângelo Crivellaro,3394.6990468729596
2662,250558, Petrópolis,556225.0,41.69,Rua Gutemberg,13341.928520028785
2663,251022, Rio Branco,900000.0,85.74,Rua Almirante Abreu,10496.850944716585
2664,376912, Vila Nova,285000.0,87.58,Estrada Cristiano Kraemer,3254.167618177666
2665,191492, Passo da Areia,220000.0,42.42,Rua Sapê,5186.232909005186
2666,207834, Tristeza,380000.0,78.0,Rua Doutor Armando Barbedo,4871.794871794872
2667,215188, Floresta,680000.0,158.82,Rua Santa Rita,4281.576627628762
2668,224619, Tristeza,1060000.0,208.25,Rua Doutor Mário Totta,5090.036014405762
2669,396904, Cavalhada,280000.0,58.2,Avenida da Cavalhada,4810.996563573883
2670,13868, Três Figueiras,2690000.0,310.0,Rua Mozart,8677.41935483871
2671,111027, Tristeza,999000.0,135.0,Rua Doutor Pereira Neto,7400.0
2672,189177, Parque Santa Fé,130000.0,40.2,Avenida Edu Las-Casas,3233.830845771144
2673,282540, Sarandi,380000.0,63.42,Avenida Sertório,5991.800693787449
2674,296747, Centro Histórico,65000.0,55.9,Rua Uruguai,1162.7906976744187
2675,310958, Cristal,115000.0,44.88,Avenida Icaraí,2562.388591800356
2676,103273, Passo da Areia,620000.0,54.66,Rua Artur Fabião Carneiro,11342.846688620564
2677,162951, Auxiliadora,450000.0,55.68,Avenida Plínio Brasil Milano,8081.896551724138
2678,174291, Ipanema,450000.0,155.2,Rua Dea Coufal,2899.4845360824743
2679,219763, Menino Deus,169000.0,40.24,Avenida Getúlio Vargas,4199.801192842942
2680,253220, Centro Histórico,133000.0,48.0,Rua Vigário José Inácio,2770.8333333333335
2681,257463, Jardim Itu,550000.0,199.0,Rua Conselheiro Brusque,2763.819095477387
2682,299633, Jardim do Salso,585000.0,58.29,Rua São Josemaria Escriva,10036.026762738034
2683,304987, Santana,290000.0,63.48,Avenida Princesa Isabel,4568.367989918084
2684,524448, Rio Branco,1780000.0,148.28,Rua Dona Leonor,12004.316158618829
2685,107541, Bela Vista,580000.0,93.7,Avenida Coronel Lucas de Oliveira,6189.967982924226
2686,197821, Vila São José,160500.0,45.0,Rua Santo Alfredo,3566.6666666666665
2687,200056, Bom Fim,842746.0,67.15,Avenida Osvaldo Aranha,12550.201042442292
2688,207238, Rio Branco,1574873.0,103.42,Rua Quintino Bocaiúva,15227.934635467027
2689,221701, Moinhos de Vento,532000.0,102.18,Rua Ramiro Barcelos,5206.498336269328
2690,222913, Petrópolis,741516.0,65.82,Rua Ferreira Viana,11265.815861440293
2691,189303, São Geraldo,170000.0,45.2,Avenida Polônia,3761.0619469026547
2692,194793, Tristeza,680000.0,353.0,Rua Landel de Moura,1926.3456090651557
2693,205219, Mont Serrat,1100000.0,75.68,Rua Anita Garibaldi,14534.883720930231
2694,244191, Centro Histórico,180000.0,36.21,Rua dos Andradas,4971.0024855012425
2695,297495, Menino Deus,1590000.0,128.83,Rua Dona Augusta,12341.845843359464
2696,7821, Santana,845500.0,83.26,Rua Domingos Crescêncio,10154.936343982705
2697,101579, Cristo Redentor,500000.0,150.8,Rua Enes Bandeira,3315.649867374005
2698,175108, Moinhos de Vento,290000.0,38.58,Rua Ramiro Barcelos,7516.84810782789
2699,168070, Centro Histórico,375250.0,85.29,Rua General Vitorino,4399.695157697268
2700,174162, Centro Histórico,270750.0,77.99,Rua General Vitorino,3471.5989229388383
2701,187191, Petrópolis,224000.0,58.37,Avenida Protásio Alves,3837.5878019530583
2702,188681, Bom Fim,525000.0,103.5,Avenida Osvaldo Aranha,5072.463768115942
2703,165548, Centro Histórico,303050.0,96.44,Rua Riachuelo,3142.3683119037746
2704,168069, Centro Histórico,370500.0,85.29,Rua General Vitorino,4344.002813928948
2705,160258, Bom Fim,617500.0,41.87,Avenida Osvaldo Aranha,14748.029615476476
2706,184452, Passo da Areia,433589.0,56.15,Rua Sapê,7721.976847729296
2707,130237, Centro Histórico,70000.0,10.2,Avenida Alberto Bins,6862.745098039216
2708,174163, Centro Histórico,270750.0,77.99,Rua General Vitorino,3471.5989229388383
2709,186808, Jardim Sabará,350000.0,135.0,Rua Guadalajara,2592.5925925925926
2710,193143, Cristo Redentor,375250.0,33.42,Avenida Assis Brasil,11228.306403351286
2711,202741, Petrópolis,330000.0,42.94,Rua Felipe de Oliveira,7685.14205868654
2712,204633, Jardim Lindóia,920000.0,67.43,Rua Jerônymo Zelmanovitz,13643.778733501407
2713,204687, Vila Ipiranga,312075.0,58.0,Rua Domingos Seguézio,5380.603448275862
2714,205877, Passo da Areia,104500.0,33.41,Rua Açores,3127.806046093984
2715,208118, Auxiliadora,165000.0,34.8,Avenida Plínio Brasil Milano,4741.379310344828
2716,212154, Jardim Lindóia,1200000.0,206.43,Avenida Panamericana,5813.108559802354
2717,212941, Jardim Europa,760000.0,130.0,Rua Padre Alois Kades S J,5846.153846153846
2718,213879, Menino Deus,389500.0,36.8,Avenida Érico Veríssimo,10584.239130434784
2719,214992, Menino Deus,180000.0,25.98,Rua Botafogo,6928.406466512702
2720,216140, Floresta,275000.0,49.4,Rua Visconde do Rio Branco,5566.8016194331985
2721,221293, Humaitá,424175.0,65.23,Rua Airton Ferreira da Silva,6502.759466503142
2722,222894, Praia de Belas,218500.0,42.58,Avenida Aureliano de Figueiredo Pinto,5131.517144199155
2723,223629, Vila Nova,530000.0,704.0,Estrada das Três Meninas,752.8409090909091
2724,250865, Petrópolis,295000.0,88.6,Avenida Protásio Alves,3329.5711060948083
2725,251070, Menino Deus,160000.0,37.72,Rua José de Alencar,4241.781548250266
2726,158480, Bom Fim,730000.0,62.3,Rua Castro Alves,11717.495987158909
2727,12007, Centro Histórico,4202320.0,820.89,Rua Demétrio Ribeiro,5119.224256599545
2728,115845, Vila Ipiranga,320000.0,65.13,Rua Umbú,4913.250422232459
2729,167131, Boa Vista,1850000.0,157.38,Avenida Francisco Petuco,11754.987927309696
2730,192466, Bom Fim,580000.0,142.0,Rua Santo Antônio,4084.507042253521
2731,198044, Central Parque,435000.0,42.48,Rua São Josemaria Escriva,10240.112994350284
2732,205218, Mont Serrat,2390000.0,155.56,Rua Anita Garibaldi,15363.846747235793
2733,257387, Menino Deus,196100.0,45.19,Rua Miguel Couto,4339.455631776942
2734,263836, Moinhos de Vento,520000.0,84.6,Rua Vinte e Quatro de Outubro,6146.572104018913
2735,266870, Santa Tereza,140000.0,36.16,Rua Dormênio,3871.681415929204
2736,298192, Cavalhada,250000.0,58.0,Avenida da Cavalhada,4310.3448275862065
2737,300709, Rubem Berta,149000.0,54.51,Rua Ivo Nicolau Antinolfi,2733.4434048798385
2738,303450, Bom Fim,522500.0,108.3,Rua Ramiro Barcelos,4824.561403508772
2739,311112, Parque Santa Fé,590000.0,170.0,Rua Francisca Lechner,3470.5882352941176
2740,190258, Jardim Carvalho,294500.0,57.9,Avenida Protásio Alves,5086.355785837652
2741,220244, Moinhos de Vento,418000.0,67.45,Rua Quintino Bocaiúva,6197.183098591549
2742,221923, Cidade Baixa,160000.0,21.0,Rua Luiz Afonso,7619.047619047619
2743,250053, Jardim Carvalho,300000.0,68.4,Rua Abram Goldsztein,4385.964912280701
2744,259159, Hípica,6383000.0,1906.0,Avenida Edgar Pires de Castro,3348.8982161594963
2745,293463, Auxiliadora,190000.0,41.0,Rua Germano Petersen Júnior,4634.1463414634145
2746,193938, Três Figueiras,1615000.0,224.0,Rua Matias José Bins,7209.821428571428
2747,208506, Bom Jesus,730000.0,301.27,Rua Santa Isabel,2423.0756464301126
2748,217244, Santo Antônio,665000.0,141.0,Rua Guilherme Schell,4716.312056737589
2749,229067, Sarandi,157000.0,40.26,Avenida Francisco Silveira Bitencourt,3899.6522603079984
2750,244373, Passo da Areia,220000.0,53.31,Avenida Plínio Brasil Milano,4126.80547739636
2751,270659, Bela Vista,695000.0,63.13,Rua Vicente da Fontoura,11009.028987802945
2752,293807, Ipanema,400000.0,121.1,Rua Hubert Otto Krause,3303.0553261767136
2753,303452, Petrópolis,480000.0,114.51,Avenida Iguassu,4191.773644223212
2754,370331, Jardim Botânico,650000.0,84.0,Avenida Ipiranga,7738.0952380952385
2755,477450, Hípica,140000.0,40.29,Rua José Iuchno,3474.8076445768183
2756,106929, Jardim Carvalho,287235.0,77.0,Beco do Carvalho,3730.3246753246754
2757,170613, Morro Santana,559000.0,146.6,Avenida Protásio Alves,3813.0968622100954
2758,199795, Passo da Areia,870000.0,87.33,Rua Acélio Daudt,9962.21229817932
2759,202066, Parque Santa Fé,355000.0,117.93,Rua Abdo Jorge Curi,3010.2603239209698
2760,220154, Ipanema,855000.0,198.68,Rua Imeram Teixeira Cabeleira,4303.402456210993
2761,243864, Nonoai,800000.0,358.7,Avenida Nonoai,2230.275996654586
2762,292587, Cavalhada,98700.0,36.45,Rua Deputado Cunha Bueno,2707.8189300411523
2763,298610, Petrópolis,369000.0,77.83,Avenida Coronel Lucas de Oliveira,4741.102402672492
2764,377601, Santana,203000.0,40.69,Rua Leopoldo Bier,4988.940771688376
2765,176187, Centro Histórico,152000.0,47.6,Rua Chaves Barcelos,3193.2773109243694
2766,163344, Santa Maria Goretti,430000.0,45.34,Rua Santa Catarina,9483.899426554917
2767,176180, Centro Histórico,152000.0,47.12,Rua Chaves Barcelos,3225.8064516129034
2768,120926, Jardim Itu,398000.0,48.32,Rua Tenente Ary Tarrago,8236.754966887418
2769,162971, Cristo Redentor,353850.0,60.33,Rua Javari,5865.2411735455
2770,143172, Medianeira,230000.0,60.62,Rua Sepé Tiaraju,3794.127350709337
2771,161357, Centro Histórico,310000.0,23.33,Rua Senhor dos Passos,13287.612516073727
2772,161356, Centro Histórico,310000.0,23.33,Rua Senhor dos Passos,13287.612516073727
2773,190540, Jardim Botânico,274312.0,50.75,Rua Barão do Amazonas,5405.162561576355
2774,190549, Jardim Botânico,283812.0,50.76,Rua Barão do Amazonas,5591.252955082742
2775,190550, Jardim Botânico,275262.0,47.95,Rua Barão do Amazonas,5740.60479666319
2776,195148, Higienópolis,285000.0,70.0,Rua Dom Pedro II,4071.4285714285716
2777,201505, Jardim Botânico,710000.0,106.94,Rua Veríssimo Rosa,6639.236955302039
2778,207574, Santa Maria Goretti,380000.0,52.12,Rua Santa Catarina,7290.867229470453
2779,207598, Teresópolis,603250.0,29.8,Avenida Coronel Aparício Borges,20243.288590604025
2780,207599, Teresópolis,603250.0,29.8,Avenida Coronel Aparício Borges,20243.288590604025
2781,214252, Auxiliadora,2150000.0,129.45,Rua Carlos Von Koseritz,16608.729239088454
2782,219352, Passo da Areia,85500.0,26.93,Avenida Plínio Brasil Milano,3174.897883401411
2783,219630, Farroupilha,850000.0,100.24,Travessa Paz,8479.648842777335
2784,229028, Passo da Areia,441750.0,93.17,Rua Umbú,4741.333047118171
2785,229031, Passo da Areia,337250.0,71.44,Rua Umbú,4720.744680851064
2786,229108, Humaitá,320000.0,67.3,Avenida José Aloísio Filho,4754.829123328381
2787,229628, Jardim Lindóia,330000.0,24.9,Avenida Assis Brasil,13253.012048192772
2788,243623, Cidade Baixa,185000.0,40.0,Travessa Comendador Batista,4625.0
2789,251475, Centro Histórico,280000.0,36.66,Rua Duque de Caxias,7637.752318603383
2790,271678, Petrópolis,152000.0,26.55,Avenida Montenegro,5725.047080979284
2791,293531, Partenon,397500.0,37.98,Avenida Ipiranga,10466.034755134282
2792,293532, Partenon,397500.0,37.98,Avenida Ipiranga,10466.034755134282
2793,296155, Menino Deus,1300000.0,200.0,Rua Miguel Couto,6500.0
2794,299178, Jardim do Salso,820000.0,70.5,Rua Jayr Amaury Koebe,11631.205673758865
2795,307082, Petrópolis,427500.0,63.93,Rua Guilherme Alves,6687.00140778977
2796,308053, Petrópolis,330000.0,44.0,Rua Curvelo,7500.0
2797,308308, Vila Nova,230000.0,50.22,Rua Joaquim de Carvalho,4579.848665870171
2798,123046, Jardim São Pedro,350000.0,100.0,Rua Ricalde Marques,3500.0
2799,153391, Jardim Botânico,670000.0,200.0,Rua Veríssimo Rosa,3350.0
2800,209773, Rio Branco,902000.0,132.88,Rua Professor Duplan,6788.079470198676
2801,223413, Partenon,214990.0,55.62,Rua Albion,3865.3362099964042
2802,302235, Jardim Botânico,826000.0,107.57,Avenida Ipiranga,7678.720832945989
2803,397394, Campo Novo,330000.0,90.26,Estrada Jorge Pereira Nunes,3656.1045867493904
2804,11549, Santo Antônio,350000.0,66.51,Avenida Bento Gonçalves,5262.366561419335
2805,192613, Sarandi,320000.0,64.2,Rua Monsenhor Antonio Guilherme Grings,4984.42367601246
2806,229627, Vila Ipiranga,730000.0,210.4,Praça Paulo de Aragão Bozano,3469.5817490494296
2807,266169, Petrópolis,638300.0,165.0,Avenida Taquara,3868.4848484848485
2808,373666, Rio Branco,660000.0,103.95,Rua Dona Laura,6349.206349206349
2809,105371, Passo da Areia,220000.0,35.67,Avenida Tapiaçu,6167.647883375385
2810,167286, Rio Branco,320000.0,59.75,Rua Pedro Weingartner,5355.648535564854
2811,204223, Cavalhada,600000.0,148.0,Avenida Ernesto Zeuner,4054.054054054054
2812,213613, Jardim Leopoldina,198000.0,40.98,Rua Ada Vaz Cabeda,4831.625183016105
2813,217354, São Sebastião,747141.0,81.64,Rua Jerônymo Zelmanovitz,9151.653601175894
2814,226528, Centro Histórico,142500.0,35.3,Praça Dom Feliciano,4036.8271954674224
2815,228807, Floresta,365750.0,74.4,Rua Doutor Barros Cassal,4915.9946236559135
2816,251737, Morro Santana,260000.0,44.2,Avenida Protásio Alves,5882.35294117647
2817,270581, Sarandi,650000.0,196.0,Rua Engenheiro Sadi Castro,3316.326530612245
2818,277597, Centro Histórico,159000.0,25.71,Avenida Desembargador André da Rocha,6184.364060676779
2819,281946, Centro Histórico,530000.0,27.65,Avenida João Pessoa,19168.173598553345
2820,285329, Menino Deus,684000.0,72.11,Travessa Dirceu,9485.508251282763
2821,295041, Santana,204250.0,46.94,Avenida Princesa Isabel,4351.299531316575
2822,305038, Três Figueiras,650000.0,36.87,Rua Valdir Antônio Lopes,17629.50908597776
2823,306861, Petrópolis,1490000.0,104.3,Rua Eça de Queiroz,14285.714285714286
2824,307924, Passo da Areia,395000.0,50.67,Rua Ariovaldo Pinheiro,7795.539767120584
2825,308714, Cristo Redentor,900000.0,81.5,Rua Irene Capponi Santiago,11042.944785276073
2826,310447, Cidade Baixa,229000.0,32.94,Rua da República,6952.03400121433
2827,310839, Camaquã,159000.0,36.0,Travessa Escobar,4416.666666666667
2828,338079, Mont Serrat,650000.0,26.61,Rua Tenente-Coronel Fabrício Pilar,24426.907177752724
2829,377745, Jardim Botânico,460000.0,52.39,Rua La Plata,8780.301584271807
2830,392407, Independência,760000.0,175.0,Avenida Independência,4342.857142857143
2831,396376, Moinhos de Vento,450000.0,63.0,Rua Marquês do Pombal,7142.857142857143
2832,430328, Santana,360000.0,73.38,Rua Ramiro Barcelos,4905.968928863451
2833,152401, Cristal,263000.0,37.5,Avenida Icaraí,7013.333333333333
2834,101051, Cristal,261000.0,46.32,Rua Coronel Massot,5634.715025906736
2835,170328, Tristeza,750000.0,169.31,Rua Doutor Armando Barbedo,4429.744256098281
2836,188002, Petrópolis,220000.0,61.81,Rua Faria Santos,3559.2946125222456
2837,205786, Partenon,123500.0,25.82,Rua Bento de Amaral,4783.113865220759
2838,222072, Navegantes,256000.0,108.0,Avenida Brasil,2370.3703703703704
2839,237959, Camaquã,330000.0,67.54,Avenida Otto Niemeyer,4885.993485342019
2840,241704, Jardim Sabará,580000.0,251.0,Rua Cláudio Manoel da Costa,2310.7569721115538
2841,258562, Petrópolis,120000.0,33.0,Avenida Protásio Alves,3636.3636363636365
2842,304586, Tristeza,1300000.0,310.0,Rua Doutor Mário Totta,4193.548387096775
2843,406440, Bela Vista,545000.0,80.68,Rua Passo da Pátria,6755.081804660386
2844,8767, Hípica,339000.0,73.0,Avenida Edgar Pires de Castro,4643.835616438356
2845,172401, Guarujá,650000.0,180.3,Rua Jacundá,3605.1026067665002
2846,136426, Vila Nova,230000.0,67.8,Rua Amapá,3392.330383480826
2847,122170, Jardim do Salso,520000.0,77.58,Rua Professor Gastão Dias de Castro,6702.758442897654
2848,213256, Cavalhada,1212700.0,236.96,Rua Coronel Timóteo,5117.741390952059
2849,220112, Menino Deus,220000.0,46.5,Rua Barão do Triunfo,4731.182795698925
2850,229352, Passo das Pedras,435000.0,119.2,Travessa Chateaubriand,3649.3288590604025
2851,528618, Bela Vista,690000.0,109.86,Rua Vicente da Fontoura,6280.720917531404
2852,123770, Ipanema,420000.0,155.0,Rua Dea Coufal,2709.6774193548385
2853,187475, Jardim Lindóia,1235000.0,252.0,Travessa Trindade,4900.793650793651
2854,148263, Passo das Pedras,220000.0,48.0,Avenida Cascais,4583.333333333333
2855,159706, Menino Deus,550525.0,54.6,Avenida Getúlio Vargas,10082.875457875458
2856,177803, Hípica,845000.0,159.59,Avenida Edgar Pires de Castro,5294.8179710508175
2857,167879, Glória,712500.0,174.0,Rua Madre Ana,4094.8275862068967
2858,190544, Jardim Botânico,264622.0,49.71,Rua Barão do Amazonas,5323.315228324281
2859,194416, Mont Serrat,1570000.0,333.14,Rua Artur Rocha,4712.733385363511
2860,207619, Cavalhada,237500.0,40.7,Avenida Eduardo Prado,5835.380835380835
2861,221805, Aberta dos Morros,170000.0,378.73,Avenida Altos do Santa Rita,448.86858712011195
2862,222753, Floresta,59000.0,10.58,Rua Almirante Tamandaré,5576.5595463138
2863,222754, Floresta,59000.0,10.58,Rua Almirante Tamandaré,5576.5595463138
2864,222755, Menino Deus,117000.0,26.47,Avenida Érico Veríssimo,4420.098224404987
2865,222756, Floresta,59000.0,10.58,Rua Almirante Tamandaré,5576.5595463138
2866,223113, São João,390000.0,108.0,Avenida Benjamin Constant,3611.1111111111113
2867,223289, Passo da Areia,255550.0,58.0,Avenida Andaraí,4406.0344827586205
2868,226711, Cristal,1078000.0,302.0,Rua Doutor Campos Velho,3569.53642384106
2869,226759, São Sebastião,1050000.0,169.1,Rua Monteverdi,6209.343583678297
2870,226783, Mário Quintana,171000.0,172.0,Rua Verdes Campos,994.1860465116279
2871,229020, Passo da Areia,171000.0,48.57,Rua Umbú,3520.6917850525015
2872,229027, Passo da Areia,190000.0,49.79,Rua Umbú,3816.0273147218318
2873,261086, Rio Branco,593600.0,112.0,Rua Miguel Tostes,5300.0
2874,269727, Azenha,295000.0,98.4,Rua Olavo Bilac,2997.967479674797
2875,279137, Centro Histórico,260000.0,43.0,Rua Demétrio Ribeiro,6046.511627906977
2876,288693, Bom Fim,245000.0,28.57,Avenida Osvaldo Aranha,8575.428771438572
2877,378755, São João,280000.0,70.41,Avenida Benjamin Constant,3976.7078539980116
2878,556735, Petrópolis,689000.0,48.32,Rua Mário Antunes da Cunha,14259.1059602649
2879,139168, Jardim Sabará,1000000.0,320.0,Rua Aluízio de Azevedo,3125.0
2880,134024, Petrópolis,815000.0,174.0,Avenida Coronel Lucas de Oliveira,4683.908045977011
2881,201018, Vila Ipiranga,520000.0,88.0,Rua Cipó,5909.090909090909
2882,210540, Partenon,440000.0,60.11,Rua dos Burgueses,7319.913491931459
2883,225172, Jardim do Salso,162450.0,42.74,Rua Ângelo Crivellaro,3800.8890968647634
2884,258117, Morro Santana,149000.0,40.0,Avenida Protásio Alves,3725.0
2885,283182, Três Figueiras,2730000.0,222.47,Alameda Alceu Wamosy,12271.317481008675
2886,306922, Jardim Itu,269000.0,60.58,Rua Tenente Ary Tarrago,4440.409376031694
2887,153785, Farroupilha,620000.0,127.93,Rua Vieira de Castro,4846.40037520519
2888,189995, Santana,349000.0,79.1,Rua Laurindo,4412.136536030342
2889,208524, Jardim Itu,445000.0,73.97,Rua Jalmar Azambuja Diniz,6015.952413140462
2890,214696, Vila Assunção,4422251.0,768.0,Rua Potiguara,5758.139322916667
2891,217142, Sarandi,500000.0,75.2,Rua Engenheiro Arnaldo Gladoch,6648.936170212765
2892,304581, Santana,319000.0,56.0,Rua Gomes Jardim,5696.428571428572
2893,307779, Bela Vista,542000.0,56.0,Rua Barão de Ubá,9678.57142857143
2894,451808, Partenon,248000.0,64.1,Rua Antônio Maranghello,3868.954758190328
2895,550671, Petrópolis,790000.0,98.55,Rua Professor Ivo Corseuil,8016.235413495688
2896,164258, Cavalhada,293000.0,57.12,Avenida da Cavalhada,5129.551820728291
2897,172608, Sarandi,345000.0,298.88,Rua Baden Powell,1154.3094218415417
2898,183895, Petrópolis,470000.0,109.97,Avenida Bagé,4273.89287987633
2899,223512, Boa Vista,650000.0,44.62,Avenida Francisco Petuco,14567.458538771853
2900,263856, Menino Deus,197000.0,54.0,Rua Gumercindo Saraiva,3648.1481481481483
2901,178136, Auxiliadora,320000.0,69.85,Rua Pedro Chaves Barcelos,4581.245526127416
2902,207818, Partenon,218500.0,60.61,Rua Artur de Oliveira,3605.0156739811914
2903,212681, Sarandi,170000.0,42.0,Rua Figueiredo Mascarenhas,4047.6190476190477
2904,217238, Centro Histórico,480000.0,84.63,Rua Duque de Caxias,5671.7476072314785
2905,150565, Jardim Isabel,580000.0,169.3,Rua Edgar Luiz Schneider,3425.871234494979
2906,195020, Jardim Itu,1000000.0,219.71,Avenida Nestor Valdman,4551.454189613582
2907,196593, Santa Tereza,1250000.0,236.2,Rua Corrêa Lima,5292.12531752752
2908,200700, Vila Nova,180000.0,42.0,Rua Atílio Supertti,4285.714285714285
2909,210956, Ipanema,1400000.0,280.0,Rua Mampituba,5000.0
2910,222940, Petrópolis,1138337.0,116.3,Rua Ferreira Viana,9787.93637145314
2911,229511, Lomba do Pinheiro,170000.0,140.0,Rua Caiboaté,1214.2857142857142
2912,305003, Jardim Europa,750000.0,96.48,Rua Cidade de Uberlândia,7773.63184079602
2913,149771, Santana,788000.0,236.35,Rua São Francisco,3334.038502221282
2914,101402, Três Figueiras,940000.0,129.0,Avenida Luiz Manoel Gonzaga,7286.821705426357
2915,151275, Partenon,265000.0,43.86,Rua Coronel Aparício Borges,6041.951664386685
2916,134432, Petrópolis,95000.0,26.57,Avenida Taquara,3575.4610462928113
2917,127431, Belém Velho,540000.0,512.45,Estrada das Três Meninas,1053.7613425700067
2918,123008, Jardim Itu,170000.0,43.43,Rua Ney Só dos Santos,3914.3449228643794
2919,201867, Centro Histórico,342000.0,69.73,Rua General Vitorino,4904.632152588556
2920,210332, Petrópolis,265000.0,78.0,Avenida Protásio Alves,3397.4358974358975
2921,218205, Central Parque,288000.0,36.33,Avenida Ipiranga,7927.332782824113
2922,218206, Central Parque,270000.0,34.91,Avenida Ipiranga,7734.173589229448
2923,218208, Central Parque,427500.0,54.13,Avenida Ipiranga,7897.653796416035
2924,220449, Petrópolis,1500000.0,148.22,Rua Eça de Queiroz,10120.091755498583
2925,220644, Cristo Redentor,210000.0,78.0,Rua Tapajós,2692.3076923076924
2926,225546, Centro Histórico,91200.0,28.0,Rua Vigário José Inácio,3257.1428571428573
2927,256270, Belém Novo,425000.0,180.0,Rua Jorge Mello Guimarães,2361.1111111111113
2928,256788, Higienópolis,345000.0,37.61,Avenida Cristóvão Colombo,9173.092262696091
2929,261131, Praia de Belas,450000.0,47.8,Avenida Praia de Belas,9414.225941422595
2930,262712, Passo da Areia,244000.0,46.5,Rua Sapê,5247.311827956989
2931,263416, Camaquã,655500.0,136.0,Rua Tamandaré,4819.85294117647
2932,264485, Chapéu do Sol,700000.0,400.0,Avenida Juca Batista,1750.0
2933,265934, Petrópolis,595269.0,37.8,Avenida Lageado,15747.857142857145
2934,293607, Ipanema,640000.0,344.17,Rua Comendador Castro,1859.5461545166631
2935,561826, Floresta,235000.0,61.28,Rua General Neto,3834.8563968668404
2936,124588, Santo Antônio,320000.0,66.0,Avenida Bento Gonçalves,4848.484848484848
2937,186227, Boa Vista,390000.0,76.88,Rua Anita Garibaldi,5072.840790842873
2938,221642, Passo da Areia,200000.0,48.15,Rua Antônio Joaquim Mesquita,4153.686396677051
2939,256536, Santana,261000.0,43.0,Rua Luiz Manoel,6069.767441860465
2940,6361, Independência,817000.0,149.7,Rua André Puente,5457.581830327322
2941,139740, Teresópolis,220000.0,74.33,Rua Dário Totta,2959.7739808960046
2942,225014, Tristeza,416988.0,65.86,Rua Doutor Barcelos,6331.430306711206
2943,295632, Jardim Europa,1600000.0,125.5,Avenida Túlio de Rose,12749.003984063746
2944,304677, Passo da Areia,225000.0,42.59,Rua Coronel Francisco Bitencourt,5282.930265320498
2945,556463, Mário Quintana,998000.0,205.0,Avenida Arroio Feijó,4868.292682926829
2946,558927, Jardim Carvalho,505000.0,72.4,Rua Abram Goldsztein,6975.138121546961
2947,181790, Centro Histórico,103000.0,59.71,Rua Sarmento Leite,1725.0041869033662
2948,190139, Petrópolis,540000.0,75.41,Rua Dona Eugênia,7160.853998143482
2949,202959, Lomba do Pinheiro,480000.0,160.0,Rua Três Mil Setecentos e Quarenta e Oito,3000.0
2950,204641, Petrópolis,1602685.0,115.2,Rua Mariz e Barros,13912.196180555555
2951,207814, São Geraldo,171000.0,50.9,Avenida Farrapos,3359.5284872298625
2952,220254, Petrópolis,1282510.0,76.39,Avenida Soledade,16788.977614871055
2953,228751, São Geraldo,510000.0,140.0,Avenida Farrapos,3642.8571428571427
2954,228799, Vila Nova,480000.0,224.37,Rua Aurora,2139.323438962428
2955,254347, Mário Quintana,170000.0,43.0,Rua Deodoro,3953.4883720930234
2956,267719, Independência,380000.0,57.59,Avenida Independência,6598.36777218267
2957,303644, Nonoai,275000.0,75.5,Avenida Fábio Araújo Santos,3642.384105960265
2958,406745, Teresópolis,380000.0,52.41,Avenida Arnaldo Bohrer,7250.524709024996
2959,553355, Cristo Redentor,320000.0,71.94,Rua Estácio Pessoa,4448.151237142063
2960,201207, Tristeza,350000.0,93.14,Rua Padre João Batista Reus,3757.7839811037147
2961,225322, Cavalhada,390000.0,71.2,Avenida da Cavalhada,5477.52808988764
2962,225971, Guarujá,80000.0,60.0,Avenida Orleaes,1333.3333333333333
